household_id,monthly_electricity_consumption_kwh,household_income,household_size,urban_or_rural,appliance_count,renewable_energy_access,electricity_dependency_score
HH_04233,255.5,29641,4,Rural,3,No,9.95
HH_04234,188.8,23970,7,Rural,1,No,9.76
HH_04235,174.7,29178,2,Urban,3,Yes,7.13
HH_04236,270.9,61273,5,Urban,7,Yes,7.7
HH_04237,104.2,20728,2,Urban,1,No,7.39
HH_04238,132.3,8150,4,Rural,1,No,6.88
HH_04239,225.6,5145,7,Urban,2,Yes,9.08
HH_04240,206.4,17258,6,Rural,1,No,9.57
HH_04241,176.1,10995,5,Rural,1,No,9.47
HH_04242,210.3,22851,5,Rural,2,No,9.11
HH_04243,177.7,10725,3,Urban,1,No,8.07
HH_04244,197.6,23737,3,Urban,2,Yes,7.6
HH_04245,212.6,23867,3,Rural,2,Yes,8.86
HH_04246,210.9,18867,1,Urban,3,Yes,7.16
HH_04247,229.8,23009,5,Rural,3,No,9.16
HH_04248,162.9,25056,7,Urban,2,No,6.86
HH_04249,159.9,34317,3,Urban,2,No,6.48
HH_04250,167.6,25725,6,Rural,1,No,9.27
HH_04251,281.2,61993,3,Urban,7,No,7.68
HH_04252,220.3,36997,4,Urban,2,No,6.71
HH_04253,245.1,21476,8,Urban,4,Yes,7.13
HH_04254,200.7,26589,3,Urban,2,Yes,6.18
HH_04255,233.7,26378,7,Rural,1,No,7.99
HH_04256,179.6,18965,3,Urban,2,No,6.65
HH_04257,218.1,31453,5,Urban,2,No,8.23
HH_04258,217.8,27766,6,Urban,2,No,6.13
HH_04259,182.9,16917,8,Rural,1,Yes,9.58
HH_04260,203.0,19101,7,Urban,1,No,7.46
HH_04261,228.6,5925,6,Rural,1,No,9.9
HH_04262,146.0,24601,3,Rural,1,No,10.0
HH_04263,291.0,62416,5,Urban,5,No,6.86
HH_04264,245.8,6141,6,Rural,1,Yes,10.0
HH_04265,230.0,22459,4,Rural,1,No,10.0
HH_04266,239.1,67037,1,Urban,6,Yes,7.88
HH_04267,186.2,50043,3,Urban,5,Yes,6.57
HH_04268,135.8,14018,4,Rural,1,No,7.69
HH_04269,193.4,10219,3,Rural,2,No,9.24
HH_04270,235.1,18896,7,Rural,1,No,9.32
HH_04271,196.1,20885,3,Rural,2,Yes,7.58
HH_04272,275.3,37070,5,Urban,4,Yes,7.4
HH_04273,174.4,16155,4,Rural,2,No,7.17
HH_04274,170.2,9400,2,Rural,1,No,10.0
HH_04275,217.0,45103,2,Urban,5,No,7.58
HH_04276,141.5,46426,2,Urban,3,No,6.52
HH_04277,238.1,39481,3,Urban,3,Yes,7.4
HH_04278,183.2,19239,4,Rural,1,No,9.37
HH_04279,306.2,95860,4,Urban,10,Yes,6.66
HH_04280,222.9,12375,5,Rural,1,No,9.35
HH_04281,207.4,75505,2,Urban,6,No,7.4
HH_04282,155.3,22531,2,Urban,1,Yes,6.6
HH_04283,238.6,68082,4,Urban,6,Yes,6.68
HH_04284,274.4,73359,3,Urban,6,No,8.11
HH_04285,171.0,15097,2,Rural,1,Yes,8.97
HH_04286,180.1,94814,2,Urban,9,No,6.48
HH_04287,197.9,23850,6,Rural,3,No,8.29
HH_04288,152.7,20676,3,Urban,2,Yes,9.37
HH_04289,287.7,14380,5,Rural,3,No,9.49
HH_04290,287.0,69062,4,Urban,7,Yes,5.76
HH_04291,171.3,60897,6,Urban,4,No,7.78
HH_04292,135.0,18551,4,Urban,1,Yes,6.83
HH_04293,149.3,32194,2,Urban,3,No,7.98
HH_04294,190.8,39545,1,Urban,3,No,8.13
HH_04295,167.3,13274,2,Rural,2,No,10.0
HH_04296,339.7,144030,4,Urban,14,No,5.57
HH_04297,167.0,40267,5,Urban,3,No,7.33
HH_04298,181.8,33725,2,Urban,3,No,5.79
HH_04299,185.1,71511,4,Urban,6,No,6.35
HH_04300,290.0,14457,6,Rural,2,No,8.69
HH_04301,307.2,64059,5,Urban,7,No,6.71
HH_04302,253.4,6617,3,Rural,1,No,8.99
HH_04303,206.2,13710,3,Rural,1,No,9.9
HH_04304,282.5,65679,4,Urban,6,Yes,6.38
HH_04305,281.4,89789,4,Urban,7,Yes,6.76
HH_04306,118.2,22007,1,Urban,1,No,7.53
HH_04307,157.3,20521,4,Urban,1,Yes,7.15
HH_04308,198.2,49196,5,Urban,2,Yes,6.55
HH_04309,202.4,12385,1,Rural,1,No,9.48
HH_04310,174.6,29790,3,Urban,1,No,8.58
HH_04311,198.2,59215,1,Urban,4,No,6.36
HH_04312,203.2,12986,5,Rural,2,No,9.32
HH_04313,190.7,10762,7,Urban,1,Yes,8.21
HH_04314,146.5,8245,4,Rural,1,No,9.36
HH_04315,215.0,35209,4,Urban,4,No,5.97
HH_04316,179.2,11442,4,Urban,2,Yes,8.2
HH_04317,154.9,15060,6,Rural,1,No,8.04
HH_04318,152.1,7807,1,Rural,2,No,8.19
HH_04319,211.6,48150,4,Rural,3,No,7.6
HH_04320,377.5,128307,9,Urban,12,No,5.55
HH_04321,177.3,9539,4,Rural,1,No,8.58
HH_04322,242.3,40829,3,Urban,5,No,6.13
HH_04323,236.4,19670,4,Urban,2,Yes,7.97
HH_04324,200.1,29071,3,Urban,4,No,7.47
HH_04325,338.6,103278,9,Urban,8,No,6.74
HH_04326,137.6,26452,1,Urban,2,Yes,6.96
HH_04327,124.3,29480,3,Urban,1,Yes,7.43
HH_04328,168.5,10225,4,Rural,1,Yes,9.98
HH_04329,171.3,35804,3,Rural,3,No,7.82
HH_04330,181.4,2540,5,Rural,1,No,8.95
HH_04331,254.8,26833,4,Urban,2,No,8.33
HH_04332,173.5,17511,4,Rural,1,No,9.22
HH_04333,160.4,23540,4,Urban,1,No,7.47
HH_04334,214.8,58760,2,Urban,5,No,6.92
HH_04335,176.7,37024,1,Rural,4,No,9.83
HH_04336,178.7,15001,4,Urban,1,No,7.73
HH_04337,323.9,122908,2,Urban,12,Yes,5.82
HH_04338,226.9,14900,5,Urban,1,No,7.74
HH_04339,248.9,75832,2,Urban,6,Yes,5.35
HH_04340,211.6,19693,5,Rural,1,No,9.57
HH_04341,190.2,25871,6,Urban,2,Yes,6.89
HH_04342,188.1,27377,6,Urban,2,Yes,6.51
HH_04343,145.2,34303,1,Urban,1,No,6.0
HH_04344,209.3,39662,5,Urban,4,No,6.07
HH_04345,169.5,10363,4,Rural,1,No,7.52
HH_04346,145.2,15642,3,Rural,1,No,8.42
HH_04347,230.8,11335,7,Rural,1,No,8.97
HH_04348,221.9,8682,6,Rural,1,No,10.0
HH_04349,166.1,21433,4,Urban,2,Yes,7.68
HH_04350,213.3,9028,1,Rural,1,Yes,9.56
HH_04351,243.8,27201,9,Urban,2,No,8.55
HH_04352,140.4,45369,3,Urban,4,Yes,4.91
HH_04353,235.1,19352,4,Rural,2,No,9.48
HH_04354,294.7,114429,1,Urban,13,Yes,6.19
HH_04355,168.7,4778,2,Rural,1,Yes,10.0
HH_04356,183.9,23854,6,Rural,1,No,7.65
HH_04357,218.2,18069,5,Rural,1,No,8.73
HH_04358,232.7,57096,4,Urban,6,Yes,6.24
HH_04359,244.7,53797,7,Urban,4,No,6.01
HH_04360,171.8,16303,3,Rural,3,No,10.0
HH_04361,207.5,38820,4,Urban,6,No,6.86
HH_04362,212.6,22396,6,Urban,2,No,8.36
HH_04363,163.3,26012,3,Rural,1,No,9.61
HH_04364,181.5,5830,5,Rural,1,No,8.26
HH_04365,250.2,28687,4,Rural,4,No,8.58
HH_04366,154.3,34516,3,Urban,2,No,7.44
HH_04367,222.5,26130,7,Urban,4,No,7.86
HH_04368,169.6,30442,3,Urban,1,No,7.73
HH_04369,105.7,31811,2,Urban,1,No,8.85
HH_04370,290.8,76228,4,Urban,7,Yes,7.36
HH_04371,450.9,243579,7,Urban,20,Yes,4.1
HH_04372,240.5,72767,1,Urban,7,Yes,7.47
HH_04373,174.3,24932,3,Urban,2,No,8.65
HH_04374,242.6,51071,2,Urban,6,Yes,6.59
HH_04375,201.2,52423,1,Urban,6,Yes,5.8
HH_04376,205.5,20090,4,Urban,1,No,7.17
HH_04377,120.4,8447,3,Rural,1,No,8.27
HH_04378,234.1,33696,7,Urban,4,Yes,6.62
HH_04379,211.0,29224,3,Rural,3,No,9.07
HH_04380,195.7,13306,6,Urban,1,No,7.34
HH_04381,212.4,22710,3,Urban,1,No,8.13
HH_04382,197.8,49350,5,Urban,5,No,7.37
HH_04383,130.8,35887,2,Urban,2,Yes,7.66
HH_04384,230.6,81868,2,Urban,8,No,5.52
HH_04385,135.0,7717,5,Rural,1,No,8.68
HH_04386,314.7,73823,3,Rural,7,No,6.65
HH_04387,214.2,13909,3,Urban,2,Yes,8.22
HH_04388,222.2,10358,6,Urban,1,No,9.37
HH_04389,261.0,17374,8,Rural,2,No,9.35
HH_04390,198.2,17719,2,Urban,1,No,7.91
HH_04391,179.3,34195,6,Urban,2,No,6.97
HH_04392,168.6,17221,3,Rural,1,No,9.04
HH_04393,268.0,31121,6,Urban,5,Yes,8.47
HH_04394,175.9,10858,4,Rural,1,No,9.4
HH_04395,191.3,45374,4,Urban,4,No,7.71
HH_04396,174.5,28931,5,Urban,1,No,8.54
HH_04397,283.1,67866,5,Urban,7,No,7.66
HH_04398,223.8,16153,3,Rural,2,Yes,9.25
HH_04399,151.4,19620,4,Urban,2,No,7.75
HH_04400,190.3,6538,5,Rural,1,Yes,9.1
HH_04401,214.7,16233,5,Rural,2,No,9.63
HH_04402,121.7,8405,1,Rural,1,Yes,9.04
HH_04403,198.7,15570,5,Urban,1,No,8.02
HH_04404,210.6,48029,3,Urban,4,No,7.98
HH_04405,133.3,12046,4,Urban,1,No,6.45
HH_04406,200.0,81668,3,Urban,6,Yes,5.05
HH_04407,250.4,19810,6,Rural,3,No,9.13
HH_04408,249.7,34091,2,Urban,5,Yes,7.94
HH_04409,195.0,9674,3,Rural,1,No,9.58
HH_04410,273.6,55366,2,Urban,6,No,6.04
HH_04411,210.6,34939,2,Urban,2,Yes,8.11
HH_04412,211.8,23189,3,Urban,2,Yes,9.13
HH_04413,152.5,20292,3,Rural,1,No,8.46
HH_04414,195.0,12751,3,Urban,1,No,7.21
HH_04415,143.9,13120,3,Urban,1,Yes,7.8
HH_04416,227.0,9191,4,Rural,2,Yes,9.26
HH_04417,189.7,43166,7,Urban,5,Yes,8.2
HH_04418,202.3,34931,2,Urban,5,Yes,7.61
HH_04419,187.0,65676,1,Urban,7,No,6.59
HH_04420,231.2,20153,11,Urban,2,No,7.18
HH_04421,161.8,49409,3,Urban,5,Yes,5.9
HH_04422,213.1,32688,4,Urban,3,Yes,8.52
HH_04423,176.6,19876,2,Urban,1,No,8.16
HH_04424,185.0,44103,1,Urban,5,Yes,7.15
HH_04425,199.4,33640,3,Urban,4,No,7.5
HH_04426,184.6,23995,1,Urban,3,No,7.5
HH_04427,163.2,35893,5,Urban,1,No,5.96
HH_04428,246.4,32382,6,Urban,3,No,6.3
HH_04429,194.2,31916,4,Urban,4,No,7.28
HH_04430,185.6,27324,2,Urban,2,Yes,7.35
HH_04431,174.0,15996,3,Urban,1,Yes,7.72
HH_04432,141.3,18825,3,Rural,1,No,10.0
HH_04433,222.5,11119,8,Rural,1,No,9.09
HH_04434,164.1,18975,2,Urban,2,No,7.07
HH_04435,148.3,30293,1,Urban,2,Yes,7.51
HH_04436,269.3,54367,4,Urban,5,No,5.91
HH_04437,274.4,20120,6,Rural,3,No,9.28
HH_04438,151.9,25448,5,Urban,1,Yes,6.98
HH_04439,208.6,24842,4,Urban,2,No,7.75
HH_04440,239.7,51256,1,Urban,6,No,6.94
HH_04441,171.0,8308,3,Urban,1,No,7.76
HH_04442,175.0,56473,1,Urban,5,No,7.49
HH_04443,160.4,5847,3,Rural,1,No,10.0
HH_04444,204.8,7699,3,Rural,1,No,10.0
HH_04445,201.3,25707,5,Urban,1,Yes,8.11
HH_04446,332.2,128692,7,Urban,12,Yes,5.48
HH_04447,322.2,95755,5,Urban,9,No,5.77
HH_04448,284.0,53476,7,Urban,4,Yes,7.32
HH_04449,302.4,43348,8,Urban,4,Yes,8.4
HH_04450,218.6,11449,3,Urban,1,Yes,8.5
HH_04451,173.4,19775,1,Rural,2,No,8.59
HH_04452,183.5,12946,4,Rural,3,No,9.65
HH_04453,182.3,11027,4,Rural,1,Yes,9.5
HH_04454,216.6,19751,5,Rural,2,No,10.0
HH_04455,161.9,26382,1,Urban,3,No,7.78
HH_04456,193.2,58964,1,Urban,5,No,7.16
HH_04457,130.1,10954,2,Urban,2,No,6.88
HH_04458,212.3,36611,2,Urban,3,No,7.99
HH_04459,243.1,20653,8,Urban,1,Yes,6.53
HH_04460,284.9,14077,5,Rural,2,No,9.34
HH_04461,194.6,42019,3,Urban,3,No,6.82
HH_04462,180.0,17902,6,Urban,1,No,7.21
HH_04463,179.7,38624,1,Urban,3,No,7.78
HH_04464,269.1,15846,7,Rural,2,No,9.23
HH_04465,216.1,23546,3,Urban,3,Yes,5.68
HH_04466,178.6,26390,4,Urban,2,No,7.38
HH_04467,275.4,31900,11,Urban,2,No,7.13
HH_04468,209.8,11355,5,Rural,1,No,10.0
HH_04469,188.9,18076,8,Rural,1,No,8.2
HH_04470,173.6,29619,1,Urban,2,No,9.02
HH_04471,223.9,12473,1,Rural,1,No,9.98
HH_04472,277.1,90853,3,Urban,8,Yes,6.14
HH_04473,164.5,44902,2,Urban,3,No,6.87
HH_04474,218.1,27819,5,Urban,2,No,7.0
HH_04475,224.2,38201,4,Urban,3,Yes,7.58
HH_04476,182.9,9720,5,Rural,1,No,8.72
HH_04477,179.0,26931,4,Urban,3,Yes,7.44
HH_04478,152.0,28884,3,Urban,3,No,6.63
HH_04479,139.1,8518,3,Rural,1,No,9.94
HH_04480,184.8,22709,4,Rural,2,No,9.24
HH_04481,186.5,25841,5,Urban,2,Yes,7.18
HH_04482,183.9,28277,1,Urban,1,Yes,7.31
HH_04483,255.1,12796,6,Rural,3,Yes,8.74
HH_04484,416.9,206603,2,Urban,20,No,4.5
HH_04485,114.8,12095,1,Rural,2,No,8.3
HH_04486,215.5,10116,7,Urban,1,Yes,8.56
HH_04487,159.0,6892,6,Rural,1,Yes,9.54
HH_04488,242.8,55198,5,Urban,4,Yes,6.66
HH_04489,268.7,78039,2,Urban,7,No,7.07
HH_04490,207.6,23249,4,Urban,3,No,7.91
HH_04491,246.6,75393,3,Urban,6,No,5.81
HH_04492,289.4,28087,8,Rural,3,No,10.0
HH_04493,148.6,16065,1,Rural,1,No,7.23
HH_04494,214.2,29936,5,Urban,3,No,8.35
HH_04495,150.9,39012,3,Urban,3,Yes,7.18
HH_04496,238.6,59253,4,Urban,6,Yes,7.73
HH_04497,233.7,44421,5,Urban,6,Yes,8.36
HH_04498,178.4,23318,7,Urban,2,No,7.26
HH_04499,179.2,16213,4,Rural,2,No,8.92
HH_04500,192.2,59094,3,Rural,6,No,8.7
HH_04501,197.1,40693,3,Urban,2,No,6.37
HH_04502,206.4,58964,1,Urban,5,Yes,6.68
HH_04503,252.9,48389,5,Urban,4,No,6.81
HH_04504,192.3,41238,5,Urban,1,No,6.32
HH_04505,250.7,37358,7,Urban,4,Yes,6.97
HH_04506,264.1,59966,5,Urban,5,No,7.53
HH_04507,252.3,53867,4,Urban,6,Yes,7.58
HH_04508,229.5,41004,3,Urban,3,No,7.13
HH_04509,229.3,11871,7,Rural,3,No,9.36
HH_04510,211.1,44109,4,Urban,4,No,6.97
HH_04511,216.6,33620,5,Urban,5,Yes,6.0
HH_04512,215.3,29090,1,Urban,2,Yes,6.68
HH_04513,277.5,89804,5,Rural,8,No,8.65
HH_04514,253.9,13900,6,Urban,2,No,8.73
HH_04515,194.1,62206,6,Urban,5,No,6.2
HH_04516,216.4,20858,6,Urban,2,Yes,8.54
HH_04517,184.3,37866,2,Urban,4,No,6.37
HH_04518,345.6,163448,5,Urban,16,Yes,4.62
HH_04519,177.5,10104,5,Rural,1,Yes,9.24
HH_04520,201.0,22669,4,Urban,2,Yes,7.39
HH_04521,232.3,34634,8,Urban,4,No,6.84
HH_04522,136.4,21052,1,Urban,2,Yes,7.74
HH_04523,256.8,30594,3,Rural,4,No,9.59
HH_04524,193.6,13061,6,Rural,1,Yes,8.12
HH_04525,236.3,26649,5,Rural,3,No,9.14
HH_04526,221.9,15765,3,Urban,2,No,8.51
HH_04527,226.2,6087,3,Rural,1,No,9.08
HH_04528,115.4,15689,2,Rural,2,No,8.8
HH_04529,164.7,13656,4,Urban,1,Yes,7.09
HH_04530,241.0,87034,7,Urban,7,Yes,8.03
HH_04531,286.8,7188,5,Rural,1,No,10.0
HH_04532,191.9,18778,6,Urban,1,No,7.44
HH_04533,225.2,23070,2,Rural,2,No,10.0
HH_04534,164.7,24619,4,Urban,2,No,7.15
HH_04535,162.7,14073,4,Urban,1,Yes,7.64
HH_04536,369.0,119024,7,Urban,12,No,5.0
HH_04537,182.2,9868,1,Rural,2,No,7.87
HH_04538,243.0,16000,5,Rural,1,No,8.77
HH_04539,204.2,30871,6,Urban,4,No,7.12
HH_04540,216.4,53599,3,Urban,5,No,7.39
HH_04541,203.4,46189,2,Urban,3,No,7.7
HH_04542,184.4,21311,3,Urban,1,Yes,7.54
HH_04543,194.2,14803,4,Rural,1,Yes,8.46
HH_04544,156.7,30544,4,Urban,3,No,6.94
HH_04545,195.6,54856,2,Urban,5,No,8.29
HH_04546,212.3,17363,5,Urban,2,No,8.21
HH_04547,268.3,60415,8,Rural,7,No,9.56
HH_04548,176.8,22194,6,Urban,1,No,9.04
HH_04549,230.8,17905,6,Rural,3,No,8.67
HH_04550,181.3,17450,7,Urban,1,Yes,8.36
HH_04551,228.0,16061,7,Urban,3,Yes,7.01
HH_04552,202.3,10651,5,Rural,1,Yes,10.0
HH_04553,156.7,19551,4,Urban,1,No,8.33
HH_04554,141.9,14038,3,Rural,1,No,7.58
HH_04555,223.2,19452,5,Urban,1,Yes,7.99
HH_04556,212.9,27322,1,Rural,4,No,8.34
HH_04557,186.9,11252,3,Rural,1,No,9.05
HH_04558,162.6,10528,1,Rural,1,No,8.8
HH_04559,128.2,27648,1,Urban,1,No,8.24
HH_04560,170.9,32657,3,Rural,2,No,8.38
HH_04561,114.3,20476,5,Rural,1,No,8.13
HH_04562,168.7,32967,5,Urban,2,No,6.78
HH_04563,130.2,14813,1,Urban,1,Yes,7.58
HH_04564,194.4,9067,2,Rural,1,No,9.69
HH_04565,187.7,16253,3,Urban,3,Yes,8.68
HH_04566,234.7,39428,3,Rural,3,No,9.21
HH_04567,199.6,24747,4,Rural,2,No,9.54
HH_04568,214.8,20871,6,Urban,2,Yes,8.23
HH_04569,255.3,24946,8,Urban,4,Yes,8.22
HH_04570,232.6,21331,4,Urban,3,No,8.46
HH_04571,229.7,20569,4,Urban,1,No,9.65
HH_04572,156.7,23725,3,Rural,1,No,9.73
HH_04573,232.9,29453,1,Urban,3,No,7.71
HH_04574,305.5,122003,4,Urban,13,No,5.42
HH_04575,188.3,38114,1,Rural,3,No,9.08
HH_04576,246.5,76787,4,Urban,7,No,7.54
HH_04577,245.8,26928,5,Rural,2,No,8.06
HH_04578,134.5,27160,2,Urban,1,Yes,8.53
HH_04579,230.2,50100,2,Urban,5,No,6.77
HH_04580,165.9,28390,8,Urban,3,No,7.32
HH_04581,257.1,47872,4,Rural,4,No,9.07
HH_04582,224.1,22941,6,Rural,3,No,8.68
HH_04583,194.9,21068,2,Rural,3,No,9.51
HH_04584,158.7,19426,4,Rural,1,No,8.25
HH_04585,239.9,51138,3,Rural,5,Yes,9.29
HH_04586,165.8,7615,2,Rural,1,No,9.54
HH_04587,202.2,105458,2,Urban,8,Yes,6.09
HH_04588,184.0,16097,6,Rural,1,No,9.45
HH_04589,198.3,15054,4,Urban,1,No,7.73
HH_04590,173.6,11462,3,Rural,1,No,9.67
HH_04591,141.5,12998,3,Urban,1,Yes,7.62
HH_04592,219.8,51807,5,Urban,4,No,6.84
HH_04593,199.0,9654,5,Rural,1,No,7.93
HH_04594,253.6,38727,5,Urban,4,No,8.41
HH_04595,269.4,69122,2,Urban,9,No,5.83
HH_04596,225.3,12027,3,Rural,1,Yes,10.0
HH_04597,193.4,29799,3,Urban,3,Yes,7.29
HH_04598,169.0,16011,3,Urban,1,Yes,8.71
HH_04599,213.7,27724,3,Urban,2,No,8.35
HH_04600,358.7,163982,4,Urban,16,No,5.8
HH_04601,223.3,55818,5,Urban,5,No,7.04
HH_04602,123.1,15356,1,Rural,2,No,8.29
HH_04603,226.9,12470,2,Rural,1,No,9.15
HH_04604,241.1,17545,3,Rural,1,No,8.95
HH_04605,196.6,19460,2,Rural,3,No,9.09
HH_04606,207.3,27218,3,Urban,3,Yes,6.54
HH_04607,214.4,24739,5,Rural,1,Yes,8.84
HH_04608,170.9,19752,4,Urban,2,No,5.32
HH_04609,213.7,19694,1,Urban,3,No,7.42
HH_04610,173.2,22476,3,Rural,3,No,9.21
HH_04611,185.9,8927,3,Rural,2,No,8.74
HH_04612,194.6,54204,8,Urban,5,No,6.82
HH_04613,191.0,17846,6,Rural,2,No,9.33
HH_04614,149.4,11688,4,Urban,2,No,8.62
HH_04615,153.7,37376,4,Urban,3,Yes,8.18
HH_04616,178.5,12733,6,Urban,1,Yes,8.04
HH_04617,216.2,53056,5,Urban,3,No,7.03
HH_04618,154.6,30148,4,Urban,1,Yes,7.76
HH_04619,313.8,106271,5,Urban,11,No,7.52
HH_04620,221.1,66562,2,Urban,7,No,7.21
HH_04621,188.1,18521,5,Urban,1,No,7.89
HH_04622,154.9,5354,1,Rural,1,No,10.0
HH_04623,159.4,22248,6,Urban,1,Yes,7.66
HH_04624,211.8,8650,4,Rural,1,No,8.68
HH_04625,240.6,104667,4,Urban,8,No,6.48
HH_04626,172.0,34784,5,Urban,3,Yes,7.52
HH_04627,236.9,31513,4,Rural,3,No,8.77
HH_04628,155.7,29498,4,Urban,3,No,7.92
HH_04629,255.9,31423,8,Urban,3,Yes,6.0
HH_04630,158.8,34321,5,Urban,2,Yes,6.96
HH_04631,212.2,67983,3,Urban,5,No,6.08
HH_04632,225.5,42195,8,Urban,5,No,6.63
HH_04633,189.0,18558,6,Urban,1,No,7.56
HH_04634,264.4,92652,3,Urban,10,No,5.6
HH_04635,147.8,29360,3,Urban,1,No,8.83
HH_04636,126.9,26629,2,Urban,2,Yes,7.9
HH_04637,169.5,6408,6,Urban,1,No,7.27
HH_04638,186.8,26337,2,Rural,2,No,7.65
HH_04639,192.0,37186,1,Urban,3,Yes,6.88
HH_04640,206.2,37162,4,Urban,5,Yes,7.08
HH_04641,198.6,27485,5,Urban,4,No,7.01
HH_04642,194.8,24784,3,Urban,2,No,9.6
HH_04643,157.9,28039,2,Urban,2,Yes,6.19
HH_04644,191.1,46212,3,Urban,3,Yes,7.22
HH_04645,199.8,51357,6,Urban,3,No,6.98
HH_04646,182.4,15670,1,Rural,3,No,9.04
HH_04647,154.3,31808,3,Rural,1,Yes,7.39
HH_04648,97.3,33380,2,Urban,2,No,7.38
HH_04649,152.8,25862,1,Urban,2,No,7.7
HH_04650,207.2,39424,5,Urban,1,Yes,7.87
HH_04651,252.4,7962,6,Rural,1,No,9.76
HH_04652,232.3,20697,4,Rural,1,No,10.0
HH_04653,177.0,13874,6,Urban,1,Yes,6.13
HH_04654,135.2,18891,2,Urban,2,No,7.49
HH_04655,194.0,10424,4,Urban,2,No,9.84
HH_04656,206.1,16204,8,Rural,1,No,10.0
HH_04657,174.7,47283,4,Rural,4,No,7.5
HH_04658,157.7,32625,2,Urban,3,No,7.5
HH_04659,158.6,51495,1,Urban,4,Yes,6.25
HH_04660,276.8,143557,1,Urban,14,Yes,5.06
HH_04661,232.0,22938,3,Rural,2,No,10.0
HH_04662,191.3,11373,1,Rural,1,No,10.0
HH_04663,213.2,24018,7,Urban,3,No,6.37
HH_04664,198.2,35013,3,Urban,3,Yes,6.77
HH_04665,205.1,23941,5,Urban,2,No,7.59
HH_04666,170.5,25040,3,Urban,3,Yes,7.35
HH_04667,234.8,32509,3,Rural,1,No,9.18
HH_04668,180.1,64782,2,Urban,5,No,6.22
HH_04669,122.1,6700,2,Rural,1,No,9.11
HH_04670,179.8,21422,5,Urban,1,Yes,7.0
HH_04671,233.4,26494,8,Urban,2,No,7.25
HH_04672,216.6,50139,3,Urban,5,Yes,7.67
HH_04673,302.2,69490,5,Urban,7,Yes,6.99
HH_04674,368.7,177067,2,Urban,17,Yes,4.23
HH_04675,180.4,13612,5,Rural,1,No,10.0
HH_04676,162.0,27273,2,Urban,2,No,8.38
HH_04677,209.6,49823,3,Urban,4,Yes,7.11
HH_04678,180.3,23243,3,Urban,2,No,7.39
HH_04679,229.9,32161,5,Urban,1,Yes,8.85
HH_04680,245.0,14032,5,Rural,2,No,10.0
HH_04681,156.4,3733,7,Rural,1,No,8.24
HH_04682,227.8,37685,5,Urban,4,Yes,8.29
HH_04683,191.7,16134,8,Rural,1,No,10.0
HH_04684,233.2,38594,2,Rural,2,Yes,9.34
HH_04685,178.0,18059,3,Rural,3,No,8.82
HH_04686,200.6,16485,5,Urban,2,No,7.45
HH_04687,148.5,29978,2,Urban,1,Yes,8.84
HH_04688,138.7,9981,6,Urban,1,No,8.51
HH_04689,197.3,8704,9,Rural,1,No,9.8
HH_04690,205.5,26355,6,Rural,1,No,10.0
HH_04691,172.8,30172,3,Urban,1,Yes,6.67
HH_04692,233.3,60876,3,Urban,5,No,6.84
HH_04693,152.8,5530,4,Rural,1,Yes,9.57
HH_04694,205.1,15562,5,Rural,1,No,9.07
HH_04695,162.2,26312,1,Urban,1,Yes,6.07
HH_04696,231.8,31940,3,Rural,3,No,9.74
HH_04697,187.8,52405,3,Urban,4,Yes,6.47
HH_04698,262.1,51454,7,Urban,6,Yes,6.47
HH_04699,266.8,88251,2,Urban,9,Yes,6.12
HH_04700,236.7,14433,3,Rural,2,Yes,9.08
HH_04701,249.9,40101,4,Rural,2,No,8.69
HH_04702,216.8,18705,6,Urban,1,No,8.45
HH_04703,168.8,18298,2,Urban,1,No,8.62
HH_04704,240.2,54981,6,Urban,5,No,6.81
HH_04705,156.1,14189,2,Urban,1,Yes,7.29
HH_04706,258.4,49353,9,Urban,4,No,7.02
HH_04707,169.8,37193,3,Urban,3,No,6.63
HH_04708,314.8,66583,6,Urban,6,Yes,6.78
HH_04709,191.7,33773,3,Urban,5,No,6.65
HH_04710,248.5,36197,3,Urban,3,Yes,9.06
HH_04711,177.9,24432,9,Rural,2,No,9.18
HH_04712,176.3,23517,6,Urban,1,No,7.16
HH_04713,168.5,22911,4,Urban,1,No,8.17
HH_04714,199.9,23927,4,Rural,2,No,8.1
HH_04715,175.4,34390,1,Urban,4,Yes,6.83
HH_04716,264.2,27411,8,Urban,2,No,7.86
HH_04717,226.9,33304,8,Urban,3,No,7.52
HH_04718,259.1,91111,6,Urban,8,No,7.2
HH_04719,105.5,26830,2,Urban,1,No,5.35
HH_04720,210.8,26367,6,Urban,3,Yes,8.2
HH_04721,192.3,12564,4,Urban,1,Yes,7.36
HH_04722,218.8,34121,4,Urban,3,No,6.46
HH_04723,185.9,51908,5,Urban,5,No,5.7
HH_04724,183.2,57804,4,Urban,4,Yes,6.52
HH_04725,189.1,37347,5,Urban,3,No,8.61
HH_04726,202.0,62106,3,Urban,4,No,7.66
HH_04727,255.9,27913,4,Rural,3,Yes,10.0
HH_04728,292.0,68245,10,Urban,6,Yes,6.69
HH_04729,273.1,63176,4,Urban,7,No,6.96
HH_04730,267.6,89777,3,Urban,8,No,5.12
HH_04731,125.2,31611,2,Urban,1,Yes,6.18
HH_04732,127.2,8118,1,Rural,1,Yes,9.26
HH_04733,191.1,52121,3,Urban,5,Yes,5.97
HH_04734,207.8,55906,5,Urban,2,Yes,6.32
HH_04735,254.2,46171,3,Rural,5,No,8.71
